district,median_income,median_house_value
5362,3.1613,182300.0
5363,3.3929,184600.0
5364,4.0,165500.0
5365,4.3816,191300.0
5366,3.3009,168000.0
5367,3.2011,169100.0
5368,2.0,165400.0
5369,3.3427,154200.0
5370,2.5,157500.0
5371,3.1392,146200.0
5372,2.9375,174000.0
5373,2.0458,174500.0
5374,2.1447,158700.0
5375,2.8462,172000.0
5376,2.7143,138100.0
5377,2.7308,150400.0
5378,1.9208,139800.0
5379,1.9923,164700.0
5380,3.5488,205600.0
5381,2.5588,350000.0
5382,2.0956,154700.0
5383,1.4444,182100.0
5384,2.25,152300.0
5385,2.1311,163100.0
5386,2.4545,164200.0
5387,1.9964,150600.0
5388,2.5262,167300.0
5389,3.2115,160100.0
5390,1.5369,141300.0
5391,3.125,112500.0
5392,2.9571,346200.0
5393,5.7764,290500.0
5394,2.9063,146900.0
5395,2.45,186800.0
5396,1.8393,187500.0
5397,1.5394,200000.0
5398,1.2276,208300.0
5399,0.7591,350000.0
5400,4.2308,416100.0
5401,5.1269,285200.0
5402,5.6611,265600.0
5403,4.625,273400.0
5404,4.4671,270800.0
5405,4.5074,350000.0
5406,4.3472,351200.0
5407,2.5795,192400.0
5408,3.5056,203100.0
5409,2.7031,218900.0
5410,2.1473,195300.0
5411,2.2188,306700.0
5412,2.75,238300.0
5413,2.0329,225800.0
5414,2.5759,225000.0
5415,2.1382,242300.0
5416,3.3616,268500.0
5417,2.7451,255400.0
5418,2.9386,260500.0
5419,5.0874,368500.0
5420,5.249,351900.0
5421,3.9167,285200.0
5422,4.194,293900.0
5423,4.2059,350000.0
5424,1.8584,248100.0
5425,2.0469,234500.0
5426,2.1935,243200.0
5427,1.9167,227200.0
5428,2.7139,231700.0
5429,3.1932,257500.0
5430,3.4474,253400.0
5431,3.3397,267800.0
5432,3.5694,276400.0
5433,4.1812,321500.0
5434,4.1451,326700.0
5435,4.7216,311900.0
5436,5.4533,409800.0
5437,6.4246,446700.0
5438,3.7596,300000.0
5439,5.3074,401900.0
5440,6.2028,361500.0
5441,3.1071,464300.0
5442,4.25,332800.0
5443,4.5606,303800.0
5444,3.274,254300.0
5445,3.5109,225000.0
5446,3.7282,287500.0
5447,7.642,396400.0
5448,6.0,367100.0
5449,7.1463,394100.0
5450,7.585,380100.0
5451,4.5486,361000.0
5452,5.3473,352700.0
5453,6.01,254200.0
5454,5.1028,292100.0
5455,4.1667,271200.0
5456,4.9355,336900.0
5457,4.6852,296200.0
5458,6.1873,312100.0
5459,6.6277,344400.0
5460,5.7083,329500.0
5461,4.4821,271900.0
5462,4.4083,217700.0
5463,5.5362,301200.0
5464,5.0862,261300.0
5465,4.5759,209200.0
5466,7.5582,263700.0
5467,5.4306,326600.0
5468,3.5707,341700.0
5469,3.5174,268000.0
5470,3.3287,273400.0
5471,2.5463,200000.0
5472,3.4148,234800.0
5473,3.4531,263900.0
5474,4.1523,252000.0
5475,3.8068,267000.0
5476,6.213,285000.0
5477,5.3925,317900.0
5478,3.399,306300.0
5479,5.5756,309900.0
5480,3.5777,245600.0
5481,5.529,241300.0
5482,7.2812,462200.0
5483,3.6875,422000.0
5484,6.207,457400.0
5485,8.1132,446600.0
5486,3.215,331300.0
5487,4.9297,400000.0
5488,3.9777,409800.0
5489,3.5781,366700.0
5490,8.1325,472700.0
5491,5.9199,420500.0
5492,6.6009,375700.0
5493,6.8317,446100.0
5494,5.1718,429100.0
5495,3.1004,257100.0
5496,5.3369,370400.0
5497,3.3333,374300.0
5498,9.5823,406200.0
5499,6.6603,380400.0
5500,4.9135,368100.0
5501,5.1242,372900.0
5502,2.5668,280000.0
5503,3.8576,318600.0
5504,3.1484,187500.0
5505,3.1733,206300.0
5506,3.7321,351100.0
5507,5.5118,354700.0
5508,2.9148,238700.0
5509,3.6587,321200.0
5510,5.5658,331200.0
5511,6.9135,374000.0
5512,6.2976,498400.0
5513,7.4046,446800.0
5514,5.3185,358000.0
5515,5.049,323500.0
5516,6.884,365600.0
5517,3.6354,256300.0
5518,2.3482,255400.0
5519,4.325,292600.0
5520,3.6974,286600.0
5521,3.7083,241900.0
5522,4.3438,189800.0
5523,2.9,208300.0
5524,2.6016,222400.0
5525,5.0056,162500.0
5526,3.2083,238000.0
5527,3.2321,243600.0
5528,2.8342,256800.0
5529,3.0114,255500.0
5530,2.6729,217100.0
5531,3.0199,220200.0
5532,3.2171,230800.0
5533,3.1397,253700.0
5534,4.3438,252700.0
5535,2.9491,257400.0
5536,3.5417,177100.0
5537,3.0,178600.0
5538,2.8884,252300.0
5539,2.8088,247500.0
5540,6.9408,298800.0
5541,3.3906,284100.0
5542,3.1435,282600.0
5543,3.6875,209600.0
5544,3.9054,200000.0
5545,3.052,209800.0
5546,2.5924,192900.0
5547,2.8478,228100.0
5548,2.2621,187500.0
5549,3.0441,193800.0
5550,2.6268,201300.0
5551,3.0206,219500.0
5552,2.1444,229000.0
5553,3.0288,258300.0
5554,2.9167,224300.0
5555,2.462,254000.0
5556,1.9125,238000.0
5557,3.3636,257700.0
5558,5.6921,269000.0
5559,1.7301,202300.0
5560,2.4421,222100.0
5561,1.8929,196900.0
5562,1.8235,275000.0
5563,0.8185,187500.0
5564,1.5417,268800.0
5565,2.2614,248100.0
5566,3.0074,175000.0
5567,4.1083,210700.0
5568,3.008,229000.0
5569,2.6673,218100.0
5570,2.5,207100.0
5571,1.2188,218800.0
5572,2.5388,205000.0
5573,2.1602,221900.0
5574,2.506,184500.0
5575,2.5417,217500.0
5576,4.0272,260500.0
5577,2.125,243800.0
5578,2.2244,255900.0
5579,2.4856,181300.0
5580,7.1262,446200.0
5581,6.981,402900.0
5582,4.7885,302200.0
5583,3.9041,320400.0
5584,3.5083,280900.0
5585,4.7986,326100.0
5586,4.375,332400.0
5587,3.7015,287900.0
5588,4.9042,343500.0
5589,5.0865,349600.0
5590,6.9909,345300.0
5591,4.9886,328900.0
5592,3.9866,294400.0
5593,3.6071,289000.0
5594,4.3631,284600.0
5595,3.0431,262900.0
5596,2.875,192400.0
5597,2.5267,231800.0
5598,4.375,341200.0
5599,4.1731,352100.0
5600,3.0179,272500.0
5601,3.0625,361700.0
5602,3.3897,222700.0
5603,3.1051,206500.0
5604,3.0973,251900.0
5605,3.0687,200000.0
5606,3.3205,172100.0
5607,3.1587,181300.0
5608,2.0875,222700.0
5609,3.0179,118800.0
5610,3.4,212100.0
5611,3.5875,250000.0
5612,5.1008,247100.0
5613,4.2396,245100.0
5614,3.7344,222000.0
5615,4.6898,226000.0
5616,3.138,217000.0
5617,3.1406,223100.0
5618,3.7411,235500.0
5619,3.8462,231300.0
5620,5.6975,231400.0
5621,2.6827,219900.0
5622,4.1923,231200.0
5623,3.24,226900.0
5624,2.8125,229900.0
5625,4.0313,209100.0
5626,5.1814,209500.0
5627,4.282,224700.0
5628,3.3056,230400.0
5629,3.5583,232000.0
5630,2.0385,225000.0
5631,4.4408,216000.0
5632,4.0742,229100.0
5633,3.875,226900.0
5634,3.8668,232000.0
5635,4.1161,232500.0
5636,3.2015,250000.0
5637,4.2212,293800.0
5638,5.636,267900.0
5639,2.473,251800.0
5640,3.7941,247800.0
5641,3.2125,247000.0
5642,4.875,249500.0
5643,3.6111,254500.0
5644,3.692,244500.0
5645,3.4286,247900.0
5646,2.3667,17500.0
5647,4.2679,331800.0
5648,3.5637,497400.0
5649,4.0893,450000.0
5650,3.6486,246900.0
5651,4.0648,258800.0
5652,3.2112,349300.0
5653,6.2547,366700.0
5654,2.9306,279300.0
5655,3.4016,234600.0
5656,4.3173,278300.0
5657,3.1551,205000.0
5658,3.9464,315000.0
5659,3.1823,218300.0
5660,2.4074,219400.0
5661,4.0223,146000.0
5662,3.6023,161800.0
5663,3.1212,153500.0
5664,3.4821,160300.0
5665,1.7062,164600.0
5666,4.6864,193800.0
5667,2.865,155500.0
5668,3.6726,154600.0
5669,3.2095,167000.0
5670,2.3724,154200.0
5671,2.0286,122900.0
5672,3.1588,160100.0
5673,2.3375,154200.0
5674,1.7708,138800.0
5675,2.875,162500.0
5676,1.9688,144100.0
5677,3.3687,151700.0
5678,2.5147,137100.0
5679,2.7155,149800.0
5680,7.9068,349100.0
5681,6.1731,293800.0
5682,5.8819,260500.0
5683,7.4837,358700.0
5684,5.5423,248700.0
5685,4.7969,211700.0
5686,3.5603,174600.0
5687,6.2456,161700.0
5688,4.8125,224500.0
5689,4.4722,215600.0
5690,6.5253,349900.0
5691,8.0683,451500.0
5692,6.1321,309700.0
5693,4.6937,198000.0
5694,8.2827,451400.0
5695,4.0393,156800.0
5696,3.3942,212800.0
5697,3.8365,184200.0
5698,3.3043,155500.0
5699,2.2442,166700.0
5700,3.3654,222100.0
5701,7.5112,355500.0
5702,3.875,186700.0
5703,4.0023,185500.0
5704,6.1049,297200.0
5705,4.9091,275000.0
5706,6.2089,283400.0
5707,5.4224,269500.0
5708,3.1905,235300.0
5709,2.9375,209200.0
5710,4.3145,233000.0
5711,3.0448,192100.0
5712,4.636,245500.0
5713,2.588,209500.0
5714,3.4107,170800.0
5715,3.4219,194500.0
5716,3.12,194300.0
5717,5.27,209400.0
5718,4.8304,228900.0
5719,4.9844,203000.0
5720,4.8894,191700.0
5721,4.392,187600.0
5722,4.5708,223000.0
5723,7.7876,348900.0
5724,4.8229,192600.0
5725,3.6201,150400.0
5726,3.8929,144600.0
5727,4.075,231100.0
5728,2.621,202200.0
5729,3.7177,177200.0
5730,3.5192,190500.0
5731,4.2415,275700.0
5732,4.4609,230000.0
5733,3.9825,180500.0
5734,2.8818,167200.0
5735,3.75,180900.0
5736,3.0735,212300.0
5737,5.3637,214700.0
5738,4.3148,240700.0
5739,2.6779,136000.0
5740,3.5072,121900.0
5741,3.2756,156800.0
5742,5.6785,239500.0
5743,6.2089,261800.0
5744,2.2813,125000.0
5745,1.875,212500.0
5746,3.1477,291200.0
5747,2.4952,181800.0
5748,5.5,289700.0
5749,5.8891,226000.0
5750,4.1739,158700.0
5751,4.2639,154200.0
5752,3.2566,151800.0
5753,3.7958,152500.0
5754,2.4375,112100.0
5755,3.5313,117800.0
5756,2.9063,115200.0
5757,3.4871,136400.0
5758,3.6359,135100.0
5759,4.0368,139100.0
5760,4.2143,146900.0
5761,2.9388,139200.0
5762,6.0434,214800.0
5763,2.8661,124000.0
5764,3.0638,113600.0
5765,2.63,127300.0
5766,2.3156,109800.0
5767,2.8594,127200.0
5768,1.9937,103600.0
5769,1.9583,92600.0
5770,1.9766,108000.0
5771,3.9784,113500.0
5772,2.2258,114800.0
5773,3.7583,116300.0
5774,3.7933,116100.0
5775,2.4464,128700.0
5776,3.9224,131300.0
5777,4.1118,125900.0
5778,3.6298,108500.0
5779,3.1641,117300.0
5780,2.227,91900.0
5781,1.9029,98000.0
5782,1.6645,93300.0
5783,2.3859,116200.0
5784,3.4398,134300.0
5785,3.0294,135700.0
5786,2.8983,129200.0
5787,4.2415,140100.0
5788,5.2269,161000.0
5789,1.6006,146200.0
5790,3.2481,128800.0
5791,3.7321,134200.0
5792,3.8438,130800.0
5793,4.1339,135000.0
5794,1.9643,113200.0
5795,3.1786,117800.0
5796,1.4063,98800.0
5797,2.3406,122600.0
5798,2.2596,119400.0
5799,2.8929,118100.0
5800,2.0734,113300.0
5801,2.625,94300.0
5802,2.1354,110700.0
5803,2.1141,110900.0
5804,1.9718,110600.0
5805,3.15,129700.0
5806,3.0375,118100.0
5807,3.7454,116400.0
5808,3.0429,129600.0
5809,3.4609,123300.0
5810,3.125,113600.0
5811,2.8347,115800.0
5812,3.4464,113000.0
5813,5.6513,227900.0
5814,6.3875,310700.0
5815,6.2384,247600.0
5816,6.0191,253900.0
5817,5.0111,212900.0
5818,5.0869,230600.0
5819,4.9589,282100.0
5820,6.4266,315600.0
5821,6.8758,253800.0
5822,6.2734,267000.0
5823,6.1076,221200.0
5824,7.0329,368300.0
5825,6.6288,339700.0
5826,5.9716,262100.0
5827,5.1762,264400.0
5828,6.4333,271500.0
5829,6.9754,402500.0
5830,7.5286,462700.0
5831,8.105,386200.0
5832,7.5196,380900.0
5833,5.6015,267200.0
5834,3.8167,258700.0
5835,4.51,189900.0
5836,5.5496,218200.0
5837,6.4667,263900.0
5838,6.1498,239100.0
5839,3.775,191700.0
5840,3.6484,189600.0
5841,4.2685,216600.0
5842,5.5629,188300.0
5843,5.2405,220000.0
5844,3.2469,206900.0
5845,3.5109,186000.0
5846,3.5977,180600.0
5847,5.0832,196900.0
5848,3.875,173300.0
5849,3.8465,180700.0
5850,3.1133,180600.0
5851,4.2454,183800.0
5852,5.1708,158500.0
5853,4.0417,178000.0
5854,3.8571,174500.0
5855,4.6556,199600.0
5856,4.5234,192200.0
5857,4.1411,182700.0
5858,4.9239,168800.0
5859,4.0938,165300.0
5860,4.5221,151300.0
5861,3.2383,157000.0
5862,3.9934,141900.0
5863,4.05,141300.0
5864,3.6875,140200.0
5865,4.2019,140100.0
5866,2.8547,155600.0
5867,4.1836,164300.0
5868,4.1995,147400.0
5869,2.6619,117600.0
5870,2.6292,136100.0
5871,1.5,139800.0
5872,3.1597,133000.0
5873,2.6629,124100.0
5874,4.0529,138200.0
5875,3.3322,151400.0
5876,2.2132,138500.0
5877,2.8643,132600.0
5878,3.7846,145500.0
5879,4.1944,149500.0
5880,2.9459,144400.0
5881,3.5385,134400.0
5882,2.1667,142600.0
5883,3.525,153000.0
5884,3.2202,126200.0
5885,3.3625,153400.0
5886,3.0417,137500.0
5887,3.5625,141000.0
5888,3.4327,147200.0
5889,3.0184,139400.0
5890,2.9107,152500.0
5891,2.564,145800.0
5892,2.25,138500.0
5893,2.4911,145900.0
5894,2.8906,134800.0
5895,3.0806,142400.0
5896,3.3261,164100.0
5897,3.7736,158400.0
5898,3.2,157100.0
5899,2.7802,162500.0
5900,3.4784,152200.0
5901,3.7727,159700.0
5902,3.5,161300.0
5903,4.1304,160500.0
5904,3.1034,140800.0
5905,3.2957,141600.0
5906,2.9712,143900.0
5907,4.0,160100.0
5908,3.4427,160800.0
5909,3.1621,131000.0
5910,3.2266,141800.0
5911,3.4032,143400.0
5912,2.8375,166500.0
5913,3.125,154100.0
5914,2.851,140600.0
5915,2.2679,151800.0
5916,3.1912,159900.0
5917,3.9741,173100.0
5918,2.1062,176700.0
5919,4.4653,195400.0
5920,4.064,201200.0
5921,4.87,187700.0
5922,3.2969,189000.0
5923,4.1172,176500.0
5924,3.9861,163900.0
5925,4.2062,161300.0
5926,4.0167,165500.0
5927,4.4625,154200.0
5928,3.8705,191900.0
5929,4.1312,185200.0
5930,3.3977,188800.0
5931,4.5078,187100.0
5932,3.9583,206000.0
5933,4.3947,197000.0
5934,4.125,185800.0
5935,3.6625,217100.0
5936,3.5795,186900.0
5937,4.2986,189600.0
5938,3.5536,207000.0
5939,5.7039,199400.0
5940,3.2813,181100.0
5941,3.0441,185400.0
5942,5.0123,165700.0
5943,4.375,150500.0
5944,3.7083,166000.0
5945,4.25,166700.0
5946,4.0052,160700.0
5947,2.9437,180400.0
5948,3.8304,175900.0
5949,3.125,168600.0
5950,4.5655,176600.0
5951,4.125,220800.0
5952,5.212,201200.0
5953,2.4167,181300.0
5954,2.3971,188900.0
5955,3.4453,176700.0
5956,4.3409,191800.0
5957,2.7763,187800.0
5958,3.5,215600.0
5959,3.1949,207400.0
5960,3.8837,200300.0
5961,3.2943,204400.0
5962,10.1248,428500.0
5963,5.9254,491200.0
5964,7.5,287200.0
5965,5.4469,274700.0
5966,5.6406,266200.0
5967,3.9808,188600.0
5968,3.055,172000.0
5969,4.5179,218800.0
5970,5.3664,268300.0
5971,5.8519,249400.0
5972,5.0897,189000.0
5973,4.5594,204200.0
5974,3.5547,197600.0
5975,4.7708,191700.0
5976,3.2122,195500.0
5977,5.112,218300.0
5978,5.0758,211100.0
5979,5.184,224900.0
5980,5.4635,202100.0
5981,3.9375,187500.0
5982,4.1731,205100.0
5983,4.2926,190700.0
5984,9.7066,182500.0
5985,3.4596,202800.0
5986,5.8722,204800.0
5987,4.0333,210200.0
5988,3.6648,193900.0
5989,5.3559,207300.0
5990,3.3523,170800.0
5991,3.2083,195200.0
5992,4.6312,184800.0
5993,4.6118,191700.0
5994,4.4102,183200.0
5995,2.067,167300.0
5996,3.6563,162700.0
5997,4.0469,166800.0
5998,4.5417,160300.0
5999,3.2413,155500.0
6000,4.0274,160700.0
6001,3.7454,156900.0
6002,3.7917,151100.0
6003,2.8438,157600.0
6004,3.1667,158000.0
6005,3.5179,161400.0
6006,2.8333,155700.0
6007,4.1429,159800.0
6008,3.4722,154600.0
6009,4.119,163300.0
6010,2.5192,157300.0
6011,3.4115,150400.0
6012,3.9803,152600.0
6013,3.7578,155800.0
6014,2.7361,145700.0
6015,4.6364,163100.0
6016,3.0904,158600.0
6017,4.375,156500.0
6018,4.7679,153900.0
6019,3.1591,148300.0
6020,4.7955,158100.0
6021,4.025,146900.0
6022,3.7258,181900.0
6023,3.7708,163500.0
6024,3.5592,160200.0
6025,3.8409,163000.0
6026,3.3409,161200.0
6027,3.494,154500.0
6028,3.8864,158900.0
6029,2.274,150800.0
6030,3.83,149000.0
6031,4.0521,151800.0
6032,3.3389,157900.0
6033,2.1863,157600.0
6034,4.2266,153800.0
6035,3.871,162900.0
6036,3.875,135600.0
6037,4.2578,144100.0
6038,4.1118,157300.0
6039,3.975,162400.0
6040,3.9219,159500.0
6041,3.8581,163100.0
6042,4.7917,164500.0
6043,4.9342,181000.0
6044,4.8854,178100.0
6045,4.5554,278300.0
6046,7.6286,330400.0
6047,4.6324,168800.0
6048,4.6587,161900.0
6049,4.7589,178200.0
6050,3.6308,192100.0
6051,3.6275,154100.0
6052,3.7917,131100.0
6053,3.9702,141400.0
6054,3.2799,199300.0
6055,5.0704,226200.0
6056,3.8201,136200.0
6057,3.375,127200.0
6058,3.75,190600.0
6059,2.375,133300.0
6060,2.625,191100.0
6061,3.443,171900.0
6062,3.8125,136300.0
6063,3.9375,187500.0
6064,4.0324,211300.0
6065,4.9271,209700.0
6066,3.8125,138000.0
6067,3.185,168300.0
6068,5.065,215400.0
6069,5.257,226100.0
6070,3.1979,183900.0
6071,4.4653,193200.0
6072,5.7057,262100.0
6073,6.6988,382500.0
6074,5.2405,302400.0
6075,3.7459,152900.0
6076,3.7083,165500.0
6077,3.8319,179000.0
6078,4.7332,289900.0
6079,6.019,324900.0
6080,7.0778,334300.0
6081,6.2217,333500.0
6082,6.9695,360400.0
6083,4.1328,176300.0
6084,4.4038,186700.0
6085,4.5163,183800.0
6086,6.1552,362500.0
6087,5.6716,330400.0
6088,4.9932,284000.0
6089,5.0142,269900.0
6090,6.7978,325000.0
6091,6.8492,332200.0
6092,5.2852,297600.0
6093,6.2517,311100.0
6094,5.7268,300300.0
6095,5.7407,302200.0
6096,5.5469,265200.0
6097,2.5125,184500.0
6098,3.253,186700.0
6099,5.4155,213200.0
6100,1.9762,105800.0
6101,0.4999,112500.0
6102,1.4722,137500.0
6103,1.7206,107500.0
6104,2.1908,94600.0
6105,2.0156,112500.0
6106,1.625,67500.0
6107,4.4821,220100.0
6108,6.2654,273800.0
6109,5.411,219400.0
6110,4.5594,184500.0
6111,3.038,137500.0
6112,2.5275,151700.0
6113,3.766,163900.0
6114,3.9464,179600.0
6115,2.6014,150300.0
6116,3.1094,136000.0
6117,3.4375,151700.0
6118,3.0417,148000.0
6119,3.4777,144500.0
6120,4.0083,142900.0
6121,3.6806,130500.0
6122,4.9968,295000.0
6123,6.101,311800.0
6124,5.532,318500.0
6125,6.5254,365000.0
6126,4.2407,262000.0
6127,4.8059,270600.0
6128,4.275,256800.0
6129,3.9125,265500.0
6130,3.875,280800.0
6131,4.1797,486800.0
6132,3.6,307400.0
6133,7.2419,410400.0
6134,5.0482,388900.0
6135,4.0385,265700.0
6136,5.2865,455400.0
6137,5.9582,350700.0
6138,4.5625,376800.0
6139,3.5694,278600.0
6140,3.6705,286500.0
6141,4.8214,362500.0
6142,4.125,330000.0
6143,7.1615,484700.0
6144,3.6341,391500.0
6145,7.0315,437300.0
6146,4.7308,352200.0
6147,4.645,276200.0
6148,3.3621,377200.0
6149,3.735,218300.0
6150,3.292,227300.0
6151,2.6316,252800.0
6152,3.9464,273600.0
6153,3.0727,242600.0
6154,4.7159,365900.0
6155,5.2329,430900.0
6156,7.7307,429000.0
6157,4.9583,445700.0
6158,6.1536,366000.0
6159,3.8029,414800.0
6160,5.4555,395100.0
6161,6.5784,408500.0
6162,6.5722,437400.0
6163,2.8352,161700.0
6164,3.52,187300.0
6165,3.5878,222800.0
6166,3.1304,185600.0
6167,2.5417,178300.0
6168,3.2377,184100.0
6169,3.6336,235200.0
6170,2.5625,153000.0
6171,3.2841,167000.0
6172,1.0548,178100.0
6173,3.2723,166900.0
6174,3.5481,158100.0
6175,2.9605,129400.0
6176,3.2857,130100.0
6177,2.5395,139200.0
6178,3.9219,175000.0
6179,4.625,173800.0
6180,4.0729,212300.0
6181,4.5491,214800.0
6182,3.94,278400.0
6183,2.5114,212200.0
6184,3.5625,211600.0
6185,4.2132,212200.0
6186,4.733,233700.0
6187,1.9688,226000.0
6188,4.625,219000.0
6189,4.4236,233600.0
6190,2.7857,201700.0
6191,3.94,223900.0
6192,2.9422,233100.0
6193,5.9175,416900.0
6194,5.0,447100.0
6195,5.1509,426500.0
6196,6.0878,430200.0
6197,5.2249,445200.0
6198,3.55,476700.0
6199,3.6639,248100.0
6200,4.5667,271500.0
6201,4.1875,275400.0
6202,3.2596,272400.0
6203,2.7656,239500.0
6204,3.0854,248700.0
6205,4.8017,273800.0
6206,4.7931,272600.0
6207,3.8646,257100.0
6208,4.3523,283600.0
6209,3.5761,256700.0
6210,3.6995,260100.0
6211,4.1488,235300.0
6212,4.6211,248900.0
6213,4.2321,252200.0
6214,4.0179,274300.0
6215,4.0625,262500.0
6216,4.8594,265900.0
6217,3.244,258100.0
6218,4.2898,251600.0
6219,2.5474,198100.0
6220,4.0987,202400.0
6221,2.9196,208800.0
6222,3.7222,207200.0
6223,3.7066,206800.0
6224,3.8304,183000.0
6225,4.037,173300.0
6226,2.8333,186000.0
6227,3.5268,146400.0
6228,3.4286,191800.0
6229,3.6944,175200.0
6230,2.6917,170000.0
6231,2.8029,180900.0
6232,2.4464,169600.0
6233,3.4005,176300.0
6234,3.6094,179200.0
6235,3.8085,181400.0
6236,3.4609,166300.0
6237,3.994,195300.0
6238,3.6531,166300.0
6239,2.6071,175900.0
6240,4.275,173600.0
6241,3.1944,181700.0
6242,4.6467,185100.0
6243,2.3333,164200.0
6244,3.25,159200.0
6245,2.9688,162800.0
6246,2.3611,131300.0
6247,2.0433,138800.0
6248,2.7254,143500.0
6249,2.4914,159200.0
6250,2.5119,180500.0
6251,3.4202,189100.0
6252,3.2569,201500.0
6253,3.2312,211900.0
6254,3.125,207100.0
6255,2.806,214600.0
6256,3.2373,183100.0
6257,2.3929,184400.0
6258,3.1042,152000.0
6259,2.1453,162100.0
6260,3.8125,174000.0
6261,2.3098,173100.0
6262,2.9334,182600.0
6263,2.7721,155400.0
6264,2.2559,166800.0
6265,2.3236,156300.0
6266,2.4706,170600.0
6267,2.1094,135200.0
6268,2.4875,157800.0
6269,2.1383,153400.0
6270,3.1875,154200.0
6271,3.2132,176100.0
6272,2.1781,174500.0
6273,2.1406,162500.0
6274,3.023,142000.0
6275,2.5763,173900.0
6276,1.9189,165900.0
6277,3.5156,199300.0
6278,3.29,205500.0
6279,2.5985,168600.0
6280,2.6579,156800.0
6281,3.7279,162200.0
6282,2.6288,160300.0
6283,2.5445,151400.0
6284,3.0536,137500.0
6285,3.0,160600.0
6286,3.5,165100.0
6287,4.2917,161200.0
6288,2.375,175000.0
6289,2.2577,173800.0
6290,2.5562,156300.0
6291,2.7955,157500.0
6292,3.5129,142300.0
6293,2.1602,161700.0
6294,2.3611,167000.0
6295,3.0625,165800.0
6296,2.8821,158100.0
6297,7.8588,454800.0
6298,5.5418,326100.0
6299,5.7051,326000.0
6300,7.7108,450000.0
6301,9.532,483300.0
6302,8.7835,444100.0
6303,6.827,359400.0
6304,6.4288,295500.0
6305,4.7269,303900.0
6306,6.1824,274100.0
6307,5.6629,234000.0
6308,4.9312,240200.0
6309,2.92,242200.0
6310,4.73,201000.0
6311,5.0953,207400.0
6312,3.7932,210300.0
6313,4.1518,182100.0
6314,4.5,184200.0
6315,5.4727,238900.0
6316,3.2216,161600.0
6317,3.6094,160700.0
6318,4.25,177900.0
6319,3.8203,176000.0
6320,5.9845,241700.0
6321,8.72,415900.0
6322,7.419,483700.0
6323,6.7571,443900.0
6324,4.7734,450800.0
6325,5.9771,431800.0
6326,2.2328,142100.0
6327,2.0278,127500.0
6328,1.8932,136100.0
6329,2.4135,135700.0
6330,3.1741,163800.0
6331,2.8472,218800.0
6332,3.3125,154900.0
6333,2.2326,149200.0
6334,3.5887,153500.0
6335,4.375,166700.0
6336,4.0985,173100.0
6337,4.0714,234000.0
6338,3.5164,226500.0
6339,3.7222,237000.0
6340,2.3967,163100.0
6341,5.894,300900.0
6342,5.9009,376000.0
6343,6.3467,352700.0
6344,6.4223,310900.0
6345,4.7241,279600.0
6346,3.2813,268100.0
6347,4.99,261600.0
6348,3.1115,234600.0
6349,3.4777,230600.0
6350,5.8309,309100.0
6351,2.2692,225000.0
6352,3.7159,315400.0
6353,3.6094,261500.0
6354,3.9688,175000.0
6355,4.0524,173100.0
6356,2.7148,166800.0
6357,3.3068,154400.0
6358,2.3,146700.0
6359,2.3029,148800.0
6360,1.2891,181300.0
6361,2.2765,146600.0
6362,1.7321,178400.0
6363,3.5909,155400.0
6364,4.1518,230700.0
6365,6.07,261800.0
6366,7.3715,263000.0
6367,2.575,153500.0
6368,1.5156,187500.0
6369,1.6921,162500.0
6370,2.3654,137500.0
6371,2.3062,158000.0
6372,2.1377,142300.0
6373,1.6887,148600.0
6374,1.0846,146400.0
6375,3.2898,200000.0
6376,2.6217,156300.0
6377,2.7201,205700.0
6378,2.2095,176700.0
6379,2.8125,141700.0
6380,0.8438,175000.0
6381,2.2174,215400.0
6382,2.8631,188600.0
6383,2.4817,169500.0
6384,2.6038,155600.0
6385,2.1763,168800.0
6386,3.0119,171400.0
6387,3.1875,173100.0
6388,2.5903,125000.0
6389,4.7098,287900.0
6390,4.0,250400.0
6391,3.6719,227900.0
6392,2.5664,215000.0
6393,4.3083,269300.0
6394,4.2386,283700.0
6395,3.4811,300500.0
6396,3.0417,222600.0
6397,5.4223,325600.0
6398,4.2065,320300.0
6399,3.4583,239900.0
6400,2.6172,196100.0
6401,3.6474,184100.0
6402,3.4167,198200.0
6403,5.0237,241900.0
6404,5.3272,330200.0
6405,3.0096,199000.0
6406,2.7431,177500.0
6407,4.5461,242400.0
6408,2.2321,237500.0
6409,3.5568,205000.0
6410,4.3452,260100.0
6411,5.0393,321100.0
6412,6.4761,397500.0
6413,4.2143,369400.0
6414,3.4087,209200.0
6415,3.375,260400.0
6416,3.1729,218700.0
6417,6.1159,470800.0
6418,3.88,281100.0
6419,5.3377,373800.0
6420,2.8007,210900.0
6421,3.5804,324400.0
6422,6.0948,358700.0
6423,3.6572,213200.0
6424,4.1324,434800.0
6425,5.8692,490400.0
6426,3.1033,217900.0
6427,4.8304,493200.0
6428,3.4531,210900.0
6429,3.2643,163900.0
6430,3.6997,225000.0
6431,2.9511,282300.0
6432,3.875,258300.0
6433,2.3,55000.0
6434,1.625,187500.0
6435,7.9213,477800.0
6436,6.1953,363000.0
6437,7.7116,360900.0
6438,4.7344,314700.0
6439,4.9167,251100.0
6440,5.1072,479700.0
6441,3.6389,215000.0
6442,5.9546,396700.0
6443,5.5067,325000.0
6444,5.4536,342700.0
6445,5.6152,359900.0
6446,3.301,251200.0
